rank,industry,product_name,brand,price,user_rating,user_reviews,category,price_band,rating_tier
1350,,GENIUS Liquid Collagen Lip Treatment,Algenist,29.0,3.8721,649,Skincare,Mid ($26-50),Average (3-3.9)
1351,,SUBLIME DEFENSE Ultra Lightweight UV Defense Fluid SPF 50,Algenist,28.0,4.4134,508,Skincare,Mid ($26-50),Top Rated (4.5-5)
1352,,GENIUS Ultimate Anti-Aging Cream,Algenist,112.0,4.2525,503,Skincare,Luxury ($101-250),Good (4-4.4)
1353,,GENIUS Ultimate Anti-Aging Melting Cleanser,Algenist,38.0,4.0569,334,Skincare,Mid ($26-50),Good (4-4.4)
1354,,Gentle Rejuvenating Cleanser,Algenist,28.0,4.2689,264,Skincare,Mid ($26-50),Good (4-4.4)
1355,,10 Day Results Kit,Algenist,88.0,4.8023,258,Skincare,Premium ($51-100),Top Rated (4.5-5)
1356,,Advanced Anti-Aging Repairing Oil,Algenist,82.0,4.4531,245,Skincare,Premium ($51-100),Top Rated (4.5-5)
1357,,Overnight Restorative Cream,Algenist,94.0,4.3808,239,Skincare,Premium ($51-100),Good (4-4.4)
1358,,GENIUS Ultimate Anti-Aging Vitamin C+ Serum,Algenist,118.0,3.9825,229,Skincare,Luxury ($101-250),Good (4-4.4)
1359,,Regenerative Anti-Aging Moisturizer,Algenist,94.0,4.2715,221,Skincare,Premium ($51-100),Good (4-4.4)
1360,,Blue Algae Vitamin C Skinclarity Brightening Serum,Algenist,72.0,4.6087,207,Skincare,Premium ($51-100),Top Rated (4.5-5)
1361,,POWER Recharging Night Pressed Serum,Algenist,95.0,4.3854,205,Skincare,Premium ($51-100),Good (4-4.4)
1362,,Algae Niacinamide Moisture Veil,Algenist,65.0,4.6982,169,Skincare,Premium ($51-100),Top Rated (4.5-5)
1363,,GENIUS Liquid Skin Resurfacing 2% BHA Toner,Algenist,40.0,4.7939,165,Skincare,Mid ($26-50),Top Rated (4.5-5)
1364,,GENIUS Collagen Calming Relief,Algenist,58.0,4.464,125,Skincare,Premium ($51-100),Top Rated (4.5-5)
1365,,ALIVE Prebiotic Balancing Mask,Algenist,38.0,4.3729,118,Skincare,Mid ($26-50),Good (4-4.4)
1366,,GENIUS Ultimate Anti-Aging Eye Cream,Algenist,74.0,3.7759,116,Skincare,Premium ($51-100),Average (3-3.9)
1367,,Blue Algae Vitamin C Dark Spot Correcting Peel,Algenist,85.0,4.213,108,Skincare,Premium ($51-100),Good (4-4.4)
1368,,AA (Alguronic Acid) Barrier Serum,Algenist,85.0,3.97,100,Skincare,Premium ($51-100),Good (4-4.4)
1369,,POWER Advanced Wrinkle Fighter 360° Eye Serum,Algenist,70.0,4.023,87,Skincare,Premium ($51-100),Good (4-4.4)
1370,,POWER Advanced Wrinkle Fighter Moisturizer,Algenist,85.0,4.1818,77,Skincare,Premium ($51-100),Good (4-4.4)
1371,,GENIUS Liquid Collagen Hand Cream,Algenist,38.0,4.175,40,Bath & Body,Mid ($26-50),Good (4-4.4)
1372,,ELEVATE Advanced Retinol Serum,Algenist,98.0,4.1026,39,Skincare,Premium ($51-100),Good (4-4.4)
1373,,ELEVATE Advanced Lift Contouring Cream,Algenist,96.0,4.3243,37,Skincare,Premium ($51-100),Good (4-4.4)
1374,,Mini GENIUS Liquid Collagen,Algenist,25.0,3.4412,34,Skincare,Budget ($0-25),Average (3-3.9)
1375,,ELEVATE Firming & Lifting Contouring Eye Cream,Algenist,72.0,3.2581,31,Skincare,Premium ($51-100),Average (3-3.9)
1376,,ALIVE Prebiotic Balancing Moisturizer SPF 15,Algenist,40.0,3.2,30,Skincare,Mid ($26-50),Average (3-3.9)
1377,,ELEVATE Firming & Lifting Neck Cream,Algenist,84.0,3.8889,18,Skincare,Premium ($51-100),Average (3-3.9)
1378,,Plump Pout Duo,Algenist,44.0,3.0,1,Skincare,Mid ($26-50),Average (3-3.9)
1379,,Mini Liquid Gold Exfoliating Treatment with Glycolic Acid,Alpha-H,22.0,4.0,34,Skincare,Budget ($0-25),Good (4-4.4)
1380,,Mini Liquid Gold Exfoliating Treatment with Glycolic Acid,Alpha-H,22.0,4.0,34,Skincare,Budget ($0-25),Good (4-4.4)
1381,,Mini Liquid Gold Exfoliating Treatment with Glycolic Acid,Alpha-H,22.0,4.0,34,Skincare,Budget ($0-25),Good (4-4.4)
1382,,Liquid Gold Midnight Reboot Serum with 14% Glycolic Acid and Tripeptide-5,Alpha-H,105.0,5.0,16,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1383,,Liquid Gold Midnight Reboot Serum with 14% Glycolic Acid and Tripeptide-5,Alpha-H,105.0,5.0,16,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1384,,Liquid Gold Midnight Reboot Serum with 14% Glycolic Acid and Tripeptide-5,Alpha-H,105.0,5.0,16,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1385,,Beauty Sleep Power Peel Age-Defying Night Peel,Alpha-H,106.0,4.6,15,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1386,,Beauty Sleep Power Peel Age-Defying Night Peel,Alpha-H,106.0,4.6,15,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1387,,Beauty Sleep Power Peel Age-Defying Night Peel,Alpha-H,106.0,4.6,15,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1388,,Balancing Cleanser,Alpha-H,38.0,4.5455,77,Skincare,Mid ($26-50),Top Rated (4.5-5)
1389,,Balancing Cleanser,Alpha-H,38.0,4.5455,77,Skincare,Mid ($26-50),Top Rated (4.5-5)
1390,,Balancing Cleanser,Alpha-H,38.0,4.5455,77,Skincare,Mid ($26-50),Top Rated (4.5-5)
1391,,Triple Action Cleanser,Alpha-H,38.0,4.25,12,Skincare,Mid ($26-50),Good (4-4.4)
1392,,Triple Action Cleanser,Alpha-H,38.0,4.25,12,Skincare,Mid ($26-50),Good (4-4.4)
1393,,Triple Action Cleanser,Alpha-H,38.0,4.25,12,Skincare,Mid ($26-50),Good (4-4.4)
1394,,Liquid Gold Exfoliating Treatment with Glycolic acid,Alpha-H,56.0,4.5093,915,Skincare,Premium ($51-100),Top Rated (4.5-5)
1395,,Liquid Gold Exfoliating Treatment with Glycolic acid,Alpha-H,56.0,4.5093,915,Skincare,Premium ($51-100),Top Rated (4.5-5)
1396,,Liquid Gold Exfoliating Treatment with Glycolic acid,Alpha-H,56.0,4.5093,915,Skincare,Premium ($51-100),Top Rated (4.5-5)
1397,,Vitamin A Serum with 0.5% Retinol,Alpha-H,65.0,4.3579,95,Skincare,Premium ($51-100),Good (4-4.4)
1398,,Vitamin A Serum with 0.5% Retinol,Alpha-H,65.0,4.3579,95,Skincare,Premium ($51-100),Good (4-4.4)
1399,,Vitamin A Serum with 0.5% Retinol,Alpha-H,65.0,4.3579,95,Skincare,Premium ($51-100),Good (4-4.4)
1400,,Vitamin B Serum with 5% Niacinamide and Peptides,Alpha-H,65.0,4.2619,84,Skincare,Premium ($51-100),Good (4-4.4)
1401,,Vitamin B Serum with 5% Niacinamide and Peptides,Alpha-H,65.0,4.2619,84,Skincare,Premium ($51-100),Good (4-4.4)
1402,,Vitamin B Serum with 5% Niacinamide and Peptides,Alpha-H,65.0,4.2619,84,Skincare,Premium ($51-100),Good (4-4.4)
1403,,Liquid Gold Firming Eye Cream,Alpha-H,82.0,3.8824,17,Skincare,Premium ($51-100),Average (3-3.9)
1404,,Liquid Gold Firming Eye Cream,Alpha-H,82.0,3.8824,17,Skincare,Premium ($51-100),Average (3-3.9)
1405,,Liquid Gold Firming Eye Cream,Alpha-H,82.0,3.8824,17,Skincare,Premium ($51-100),Average (3-3.9)
1406,,Liquid Gold Exfoliating Treatment with Glycolic acid,Alpha-H,56.0,4.5093,915,Skincare,Premium ($51-100),Top Rated (4.5-5)
1407,,Vitamin A Serum with 0.5% Retinol,Alpha-H,65.0,4.3579,95,Skincare,Premium ($51-100),Good (4-4.4)
1408,,Vitamin B Serum with 5% Niacinamide and Peptides,Alpha-H,65.0,4.2619,84,Skincare,Premium ($51-100),Good (4-4.4)
1409,,Balancing Cleanser,Alpha-H,38.0,4.5455,77,Skincare,Mid ($26-50),Top Rated (4.5-5)
1410,,Mini Liquid Gold Exfoliating Treatment with Glycolic Acid,Alpha-H,22.0,4.0,34,Skincare,Budget ($0-25),Good (4-4.4)
1411,,Liquid Gold Firming Eye Cream,Alpha-H,82.0,3.8824,17,Skincare,Premium ($51-100),Average (3-3.9)
1412,,Liquid Gold Midnight Reboot Serum with 14% Glycolic Acid and Tripeptide-5,Alpha-H,105.0,5.0,16,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1413,,Beauty Sleep Power Peel Age-Defying Night Peel,Alpha-H,106.0,4.6,15,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1414,,Triple Action Cleanser,Alpha-H,38.0,4.25,12,Skincare,Mid ($26-50),Good (4-4.4)
1415,,Liquid Gold Exfoliating Treatment with Glycolic acid,Alpha-H,56.0,4.5093,915,Skincare,Premium ($51-100),Top Rated (4.5-5)
1416,,Vitamin A Serum with 0.5% Retinol,Alpha-H,65.0,4.3579,95,Skincare,Premium ($51-100),Good (4-4.4)
1417,,Vitamin B Serum with 5% Niacinamide and Peptides,Alpha-H,65.0,4.2619,84,Skincare,Premium ($51-100),Good (4-4.4)
1418,,Balancing Cleanser,Alpha-H,38.0,4.5455,77,Skincare,Mid ($26-50),Top Rated (4.5-5)
1419,,Mini Liquid Gold Exfoliating Treatment with Glycolic Acid,Alpha-H,22.0,4.0,34,Skincare,Budget ($0-25),Good (4-4.4)
1420,,Liquid Gold Firming Eye Cream,Alpha-H,82.0,3.8824,17,Skincare,Premium ($51-100),Average (3-3.9)
1421,,Liquid Gold Midnight Reboot Serum with 14% Glycolic Acid and Tripeptide-5,Alpha-H,105.0,5.0,16,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1422,,Beauty Sleep Power Peel Age-Defying Night Peel,Alpha-H,106.0,4.6,15,Skincare,Luxury ($101-250),Top Rated (4.5-5)
1423,,Triple Action Cleanser,Alpha-H,38.0,4.25,12,Skincare,Mid ($26-50),Good (4-4.4)
1424,,Desert Date Cream Blush & Lip Multistick,Ami Colé,22.0,5.0,4,Makeup,Budget ($0-25),Top Rated (4.5-5)
1425,,Desert Date Cream Blush & Lip Multistick,Ami Colé,22.0,5.0,4,Makeup,Budget ($0-25),Top Rated (4.5-5)
1426,,Desert Date Cream Blush & Lip Multistick,Ami Colé,22.0,5.0,4,Makeup,Budget ($0-25),Top Rated (4.5-5)
1427,,Ultra-Flex Clear Eyebrow Shaping Gel,Ami Colé,20.0,4.8889,9,Makeup,Budget ($0-25),Top Rated (4.5-5)
1428,,Ultra-Flex Clear Eyebrow Shaping Gel,Ami Colé,20.0,4.8889,9,Makeup,Budget ($0-25),Top Rated (4.5-5)
1429,,Ultra-Flex Clear Eyebrow Shaping Gel,Ami Colé,20.0,4.8889,9,Makeup,Budget ($0-25),Top Rated (4.5-5)
1430,,Light-Catching Highlighter Balm,Ami Colé,22.0,4.75,8,Makeup,Budget ($0-25),Top Rated (4.5-5)
1431,,Light-Catching Highlighter Balm,Ami Colé,22.0,4.75,8,Makeup,Budget ($0-25),Top Rated (4.5-5)
1432,,Light-Catching Highlighter Balm,Ami Colé,22.0,4.75,8,Makeup,Budget ($0-25),Top Rated (4.5-5)
1433,,Lip Treatment Oil,Ami Colé,20.0,4.7053,95,Makeup,Budget ($0-25),Top Rated (4.5-5)
1434,,Lip Treatment Oil,Ami Colé,20.0,4.7053,95,Makeup,Budget ($0-25),Top Rated (4.5-5)
1435,,Lip Treatment Oil,Ami Colé,20.0,4.7053,95,Makeup,Budget ($0-25),Top Rated (4.5-5)
1436,,Skin-Enhancing Concealer,Ami Colé,24.0,4.6429,14,Makeup,Budget ($0-25),Top Rated (4.5-5)
1437,,Skin-Enhancing Concealer,Ami Colé,24.0,4.6429,14,Makeup,Budget ($0-25),Top Rated (4.5-5)
1438,,Skin-Enhancing Concealer,Ami Colé,24.0,4.6429,14,Makeup,Budget ($0-25),Top Rated (4.5-5)
1439,,Skin Melt Talc-Free Loose Setting Powder,Ami Colé,22.0,4.5714,21,Makeup,Budget ($0-25),Top Rated (4.5-5)
1440,,Skin Melt Talc-Free Loose Setting Powder,Ami Colé,22.0,4.5714,21,Makeup,Budget ($0-25),Top Rated (4.5-5)
1441,,Skin Melt Talc-Free Loose Setting Powder,Ami Colé,22.0,4.5714,21,Makeup,Budget ($0-25),Top Rated (4.5-5)
1442,,Lash-Amplifying Volumizing & Lengthening Mascara,Ami Colé,19.0,4.1842,38,Makeup,Budget ($0-25),Good (4-4.4)
1443,,Lash-Amplifying Volumizing & Lengthening Mascara,Ami Colé,19.0,4.1842,38,Makeup,Budget ($0-25),Good (4-4.4)
1444,,Lash-Amplifying Volumizing & Lengthening Mascara,Ami Colé,19.0,4.1842,38,Makeup,Budget ($0-25),Good (4-4.4)
1445,,Skin-Enhancing Tinted Moisturizer,Ami Colé,32.0,4.8966,58,Makeup,Mid ($26-50),Top Rated (4.5-5)
1446,,Skin-Enhancing Tinted Moisturizer,Ami Colé,32.0,4.8966,58,Makeup,Mid ($26-50),Top Rated (4.5-5)
1447,,Skin-Enhancing Tinted Moisturizer,Ami Colé,32.0,4.8966,58,Makeup,Mid ($26-50),Top Rated (4.5-5)
1448,,"The Customizable Crew Set: Highlighter, Lip Oil, and Skin Tint Set",Ami Colé,60.0,4.5,2,Makeup,Premium ($51-100),Top Rated (4.5-5)
1449,,"The Customizable Crew Set: Highlighter, Lip Oil, and Skin Tint Set",Ami Colé,60.0,4.5,2,Makeup,Premium ($51-100),Top Rated (4.5-5)
1450,,"The Customizable Crew Set: Highlighter, Lip Oil, and Skin Tint Set",Ami Colé,60.0,4.5,2,Makeup,Premium ($51-100),Top Rated (4.5-5)
1451,,Lip Treatment Oil,Ami Colé,20.0,4.7053,95,Makeup,Budget ($0-25),Top Rated (4.5-5)
1452,,Skin-Enhancing Tinted Moisturizer,Ami Colé,32.0,4.8966,58,Makeup,Mid ($26-50),Top Rated (4.5-5)
1453,,Lash-Amplifying Volumizing & Lengthening Mascara,Ami Colé,19.0,4.1842,38,Makeup,Budget ($0-25),Good (4-4.4)
1454,,Skin Melt Talc-Free Loose Setting Powder,Ami Colé,22.0,4.5714,21,Makeup,Budget ($0-25),Top Rated (4.5-5)
1455,,Light-Catching Highlighter Balm,Ami Colé,22.0,4.75,8,Makeup,Budget ($0-25),Top Rated (4.5-5)
1456,,Skin-Enhancing Concealer,Ami Colé,24.0,4.6429,14,Makeup,Budget ($0-25),Top Rated (4.5-5)
1457,,Ultra-Flex Clear Eyebrow Shaping Gel,Ami Colé,20.0,4.8889,9,Makeup,Budget ($0-25),Top Rated (4.5-5)
1458,,Desert Date Cream Blush & Lip Multistick,Ami Colé,22.0,5.0,4,Makeup,Budget ($0-25),Top Rated (4.5-5)
1459,,"The Customizable Crew Set: Highlighter, Lip Oil, and Skin Tint Set",Ami Colé,60.0,4.5,2,Makeup,Premium ($51-100),Top Rated (4.5-5)
1460,,Lip Treatment Oil,Ami Colé,20.0,4.7053,95,Makeup,Budget ($0-25),Top Rated (4.5-5)
1461,,Skin-Enhancing Tinted Moisturizer,Ami Colé,32.0,4.8966,58,Makeup,Mid ($26-50),Top Rated (4.5-5)
1462,,Lash-Amplifying Volumizing & Lengthening Mascara,Ami Colé,19.0,4.1842,38,Makeup,Budget ($0-25),Good (4-4.4)
1463,,Skin Melt Talc-Free Loose Setting Powder,Ami Colé,22.0,4.5714,21,Makeup,Budget ($0-25),Top Rated (4.5-5)
1464,,Light-Catching Highlighter Balm,Ami Colé,22.0,4.75,8,Makeup,Budget ($0-25),Top Rated (4.5-5)
1465,,Skin-Enhancing Concealer,Ami Colé,24.0,4.6429,14,Makeup,Budget ($0-25),Top Rated (4.5-5)
1466,,Ultra-Flex Clear Eyebrow Shaping Gel,Ami Colé,20.0,4.8889,9,Makeup,Budget ($0-25),Top Rated (4.5-5)
1467,,Desert Date Cream Blush & Lip Multistick,Ami Colé,22.0,5.0,4,Makeup,Budget ($0-25),Top Rated (4.5-5)
1468,,"The Customizable Crew Set: Highlighter, Lip Oil, and Skin Tint Set",Ami Colé,60.0,4.5,2,Makeup,Premium ($51-100),Top Rated (4.5-5)
1469,,Brush 12 Precision Brow Brush for Pomades & Gels,Anastasia Beverly Hills,18.0,4.7427,1551,Makeup,Budget ($0-25),Top Rated (4.5-5)
1470,,Brush 12 Precision Brow Brush for Pomades & Gels,Anastasia Beverly Hills,18.0,4.7427,1551,Makeup,Budget ($0-25),Top Rated (4.5-5)
1471,,Brush 12 Precision Brow Brush for Pomades & Gels,Anastasia Beverly Hills,18.0,4.7427,1551,Makeup,Budget ($0-25),Top Rated (4.5-5)
1472,,Ombre Effect Long Wearing Brow Powder Duo,Anastasia Beverly Hills,23.0,4.695,5086,Makeup,Budget ($0-25),Top Rated (4.5-5)
1473,,Ombre Effect Long Wearing Brow Powder Duo,Anastasia Beverly Hills,23.0,4.695,5086,Makeup,Budget ($0-25),Top Rated (4.5-5)
1474,,Ombre Effect Long Wearing Brow Powder Duo,Anastasia Beverly Hills,23.0,4.695,5086,Makeup,Budget ($0-25),Top Rated (4.5-5)
1475,,Brush 7B Precision Brow Brush for Powders,Anastasia Beverly Hills,18.0,4.6818,1122,Makeup,Budget ($0-25),Top Rated (4.5-5)
1476,,Brush 7B Precision Brow Brush for Powders,Anastasia Beverly Hills,18.0,4.6818,1122,Makeup,Budget ($0-25),Top Rated (4.5-5)
1477,,Brush 7B Precision Brow Brush for Powders,Anastasia Beverly Hills,18.0,4.6818,1122,Makeup,Budget ($0-25),Top Rated (4.5-5)
1478,,"DIPBROW Waterproof, Smudge Proof Brow Pomade",Anastasia Beverly Hills,21.0,4.6701,11158,Makeup,Budget ($0-25),Top Rated (4.5-5)
1479,,"DIPBROW Waterproof, Smudge Proof Brow Pomade",Anastasia Beverly Hills,21.0,4.6701,11158,Makeup,Budget ($0-25),Top Rated (4.5-5)
1480,,"DIPBROW Waterproof, Smudge Proof Brow Pomade",Anastasia Beverly Hills,21.0,4.6701,11158,Makeup,Budget ($0-25),Top Rated (4.5-5)
1481,,Lip Liner,Anastasia Beverly Hills,18.0,4.6577,1335,Makeup,Budget ($0-25),Top Rated (4.5-5)
1482,,Lip Liner,Anastasia Beverly Hills,18.0,4.6577,1335,Makeup,Budget ($0-25),Top Rated (4.5-5)
1483,,Lip Liner,Anastasia Beverly Hills,18.0,4.6577,1335,Makeup,Budget ($0-25),Top Rated (4.5-5)
1484,,Matte & Satin Velvet Lipstick,Anastasia Beverly Hills,23.0,4.6062,1427,Makeup,Budget ($0-25),Top Rated (4.5-5)
1485,,Matte & Satin Velvet Lipstick,Anastasia Beverly Hills,23.0,4.6062,1427,Makeup,Budget ($0-25),Top Rated (4.5-5)
1486,,Matte & Satin Velvet Lipstick,Anastasia Beverly Hills,23.0,4.6062,1427,Makeup,Budget ($0-25),Top Rated (4.5-5)
1487,,Eye Shadow Singles,Anastasia Beverly Hills,12.0,4.4696,790,Makeup,Budget ($0-25),Top Rated (4.5-5)
1488,,Eye Shadow Singles,Anastasia Beverly Hills,12.0,4.4696,790,Makeup,Budget ($0-25),Top Rated (4.5-5)
1489,,Eye Shadow Singles,Anastasia Beverly Hills,12.0,4.4696,790,Makeup,Budget ($0-25),Top Rated (4.5-5)
1490,,Highlighting Duo Pencil,Anastasia Beverly Hills,23.0,4.4611,501,Makeup,Budget ($0-25),Top Rated (4.5-5)
1491,,Highlighting Duo Pencil,Anastasia Beverly Hills,23.0,4.4611,501,Makeup,Budget ($0-25),Top Rated (4.5-5)
1492,,Highlighting Duo Pencil,Anastasia Beverly Hills,23.0,4.4611,501,Makeup,Budget ($0-25),Top Rated (4.5-5)
1493,,Lip Gloss,Anastasia Beverly Hills,16.0,4.4551,1672,Makeup,Budget ($0-25),Top Rated (4.5-5)
1494,,Lip Gloss,Anastasia Beverly Hills,16.0,4.4551,1672,Makeup,Budget ($0-25),Top Rated (4.5-5)
1495,,Lip Gloss,Anastasia Beverly Hills,16.0,4.4551,1672,Makeup,Budget ($0-25),Top Rated (4.5-5)
1496,,Perfect Brow Pencil,Anastasia Beverly Hills,23.0,4.4411,2156,Makeup,Budget ($0-25),Top Rated (4.5-5)
1497,,Perfect Brow Pencil,Anastasia Beverly Hills,23.0,4.4411,2156,Makeup,Budget ($0-25),Top Rated (4.5-5)
1498,,Perfect Brow Pencil,Anastasia Beverly Hills,23.0,4.4411,2156,Makeup,Budget ($0-25),Top Rated (4.5-5)
1499,,Strong Hold Clear Brow Gel,Anastasia Beverly Hills,22.0,4.4206,4826,Makeup,Budget ($0-25),Top Rated (4.5-5)
1500,,Strong Hold Clear Brow Gel,Anastasia Beverly Hills,22.0,4.4206,4826,Makeup,Budget ($0-25),Top Rated (4.5-5)
1501,,Strong Hold Clear Brow Gel,Anastasia Beverly Hills,22.0,4.4206,4826,Makeup,Budget ($0-25),Top Rated (4.5-5)
1502,,Brow Wiz Ultra-Slim Precision Brow Pencil,Anastasia Beverly Hills,25.0,4.4056,15885,Makeup,Budget ($0-25),Top Rated (4.5-5)
1503,,Brow Wiz Ultra-Slim Precision Brow Pencil,Anastasia Beverly Hills,25.0,4.4056,15885,Makeup,Budget ($0-25),Top Rated (4.5-5)
1504,,Brow Wiz Ultra-Slim Precision Brow Pencil,Anastasia Beverly Hills,25.0,4.4056,15885,Makeup,Budget ($0-25),Top Rated (4.5-5)
1505,,Brush #14,Anastasia Beverly Hills,18.0,4.3528,326,Makeup,Budget ($0-25),Good (4-4.4)
1506,,Brush #14,Anastasia Beverly Hills,18.0,4.3528,326,Makeup,Budget ($0-25),Good (4-4.4)
1507,,Brush #14,Anastasia Beverly Hills,18.0,4.3528,326,Makeup,Budget ($0-25),Good (4-4.4)
1508,,Norvina False Lashes,Anastasia Beverly Hills,12.0,4.259,749,Makeup,Budget ($0-25),Good (4-4.4)
1509,,Norvina False Lashes,Anastasia Beverly Hills,12.0,4.259,749,Makeup,Budget ($0-25),Good (4-4.4)
1510,,Norvina False Lashes,Anastasia Beverly Hills,12.0,4.259,749,Makeup,Budget ($0-25),Good (4-4.4)
1511,,Brow Freeze Applicator,Anastasia Beverly Hills,17.0,4.2,290,Makeup,Budget ($0-25),Good (4-4.4)
1512,,Brow Freeze Applicator,Anastasia Beverly Hills,17.0,4.2,290,Makeup,Budget ($0-25),Good (4-4.4)
1513,,Brow Freeze Applicator,Anastasia Beverly Hills,17.0,4.2,290,Makeup,Budget ($0-25),Good (4-4.4)
1514,,Mini Strong Hold Clear Brow Gel,Anastasia Beverly Hills,9.0,4.1889,90,Makeup,Budget ($0-25),Good (4-4.4)
1515,,Mini Strong Hold Clear Brow Gel,Anastasia Beverly Hills,9.0,4.1889,90,Makeup,Budget ($0-25),Good (4-4.4)
1516,,Mini Strong Hold Clear Brow Gel,Anastasia Beverly Hills,9.0,4.1889,90,Makeup,Budget ($0-25),Good (4-4.4)
1517,,Tinted Brow Gel,Anastasia Beverly Hills,22.0,4.1864,2640,Makeup,Budget ($0-25),Good (4-4.4)
1518,,Tinted Brow Gel,Anastasia Beverly Hills,22.0,4.1864,2640,Makeup,Budget ($0-25),Good (4-4.4)
1519,,Tinted Brow Gel,Anastasia Beverly Hills,22.0,4.1864,2640,Makeup,Budget ($0-25),Good (4-4.4)
1520,,Lip Primer,Anastasia Beverly Hills,16.0,4.1481,270,Makeup,Budget ($0-25),Good (4-4.4)
1521,,Lip Primer,Anastasia Beverly Hills,16.0,4.1481,270,Makeup,Budget ($0-25),Good (4-4.4)
1522,,Lip Primer,Anastasia Beverly Hills,16.0,4.1481,270,Makeup,Budget ($0-25),Good (4-4.4)
1523,,Pro Pencil,Anastasia Beverly Hills,18.0,4.0611,360,Makeup,Budget ($0-25),Good (4-4.4)
1524,,Pro Pencil,Anastasia Beverly Hills,18.0,4.0611,360,Makeup,Budget ($0-25),Good (4-4.4)
1525,,Pro Pencil,Anastasia Beverly Hills,18.0,4.0611,360,Makeup,Budget ($0-25),Good (4-4.4)
1526,,A23 Pro Brush – Large Tapered Blending Brush,Anastasia Beverly Hills,25.0,4.0303,330,Makeup,Budget ($0-25),Good (4-4.4)
1527,,A23 Pro Brush – Large Tapered Blending Brush,Anastasia Beverly Hills,25.0,4.0303,330,Makeup,Budget ($0-25),Good (4-4.4)
1528,,A23 Pro Brush – Large Tapered Blending Brush,Anastasia Beverly Hills,25.0,4.0303,330,Makeup,Budget ($0-25),Good (4-4.4)
1529,,Superfine Micro-Stroking Detail Brow Pen,Anastasia Beverly Hills,22.0,3.9654,866,Makeup,Budget ($0-25),Good (4-4.4)
1530,,Superfine Micro-Stroking Detail Brow Pen,Anastasia Beverly Hills,22.0,3.9654,866,Makeup,Budget ($0-25),Good (4-4.4)
1531,,Superfine Micro-Stroking Detail Brow Pen,Anastasia Beverly Hills,22.0,3.9654,866,Makeup,Budget ($0-25),Good (4-4.4)
1532,,Brow Freeze Extreme Hold Laminated-Look Sculpting Wax,Anastasia Beverly Hills,23.0,3.9071,2293,Makeup,Budget ($0-25),Good (4-4.4)
1533,,Brow Freeze Extreme Hold Laminated-Look Sculpting Wax,Anastasia Beverly Hills,23.0,3.9071,2293,Makeup,Budget ($0-25),Good (4-4.4)
1534,,Brow Freeze Extreme Hold Laminated-Look Sculpting Wax,Anastasia Beverly Hills,23.0,3.9071,2293,Makeup,Budget ($0-25),Good (4-4.4)
1535,,Insta Brow Set,Anastasia Beverly Hills,25.0,3.8846,26,Makeup,Budget ($0-25),Average (3-3.9)
1536,,Insta Brow Set,Anastasia Beverly Hills,25.0,3.8846,26,Makeup,Budget ($0-25),Average (3-3.9)
1537,,Insta Brow Set,Anastasia Beverly Hills,25.0,3.8846,26,Makeup,Budget ($0-25),Average (3-3.9)
1538,,Liquid Lipstick,Anastasia Beverly Hills,20.0,3.8268,4238,Makeup,Budget ($0-25),Average (3-3.9)
1539,,Liquid Lipstick,Anastasia Beverly Hills,20.0,3.8268,4238,Makeup,Budget ($0-25),Average (3-3.9)
1540,,Liquid Lipstick,Anastasia Beverly Hills,20.0,3.8268,4238,Makeup,Budget ($0-25),Average (3-3.9)
1541,,Contour & Highlight Stick,Anastasia Beverly Hills,25.0,3.8262,351,Makeup,Budget ($0-25),Average (3-3.9)
1542,,Contour & Highlight Stick,Anastasia Beverly Hills,25.0,3.8262,351,Makeup,Budget ($0-25),Average (3-3.9)
1543,,Contour & Highlight Stick,Anastasia Beverly Hills,25.0,3.8262,351,Makeup,Budget ($0-25),Average (3-3.9)
1544,,DIPBROW Gel,Anastasia Beverly Hills,20.0,3.7853,1076,Makeup,Budget ($0-25),Average (3-3.9)
1545,,DIPBROW Gel,Anastasia Beverly Hills,20.0,3.7853,1076,Makeup,Budget ($0-25),Average (3-3.9)
1546,,DIPBROW Gel,Anastasia Beverly Hills,20.0,3.7853,1076,Makeup,Budget ($0-25),Average (3-3.9)
1547,,Stick Foundation,Anastasia Beverly Hills,25.0,3.4315,1868,Makeup,Budget ($0-25),Average (3-3.9)
1548,,Stick Foundation,Anastasia Beverly Hills,25.0,3.4315,1868,Makeup,Budget ($0-25),Average (3-3.9)
1549,,Stick Foundation,Anastasia Beverly Hills,25.0,3.4315,1868,Makeup,Budget ($0-25),Average (3-3.9)
1550,,Waterproof Crème Color,Anastasia Beverly Hills,18.0,3.4277,346,Makeup,Budget ($0-25),Average (3-3.9)
1551,,Waterproof Crème Color,Anastasia Beverly Hills,18.0,3.4277,346,Makeup,Budget ($0-25),Average (3-3.9)
1552,,Waterproof Crème Color,Anastasia Beverly Hills,18.0,3.4277,346,Makeup,Budget ($0-25),Average (3-3.9)
